#ESTACIÓN METEOROLÓGICA: AEROPARQUE AERO,,,,,,,,
#Datos Preliminares,,,,,,,,
#,,,,,,,,
Fecha,Hora,Tiempo Presente,Dirección del Viento en Decagrados,Velocidad en km/h,Dirección de Ráfaga en Decagrados,Velocidad de Ráfag en km/h,Visibilidad,Precipitación en mm C/6 hs
18/10/2022,10,1,9,33,,,60,
18/10/2022,11,,11,31,,,60,
18/10/2022,12,,11,31,,,60,
18/10/2022,13,,11,28,,,60,
18/10/2022,14,,11,30,,,60,
18/10/2022,15,,11,30,,,60,
18/10/2022,16,,11,33,,,60,
18/10/2022,17,,11,37,,,60,
18/10/2022,18,,11,33,,,60,
18/10/2022,19,,11,35,,,60,
18/10/2022,20,,11,28,,,60,
18/10/2022,21,,11,26,,,60,
18/10/2022,22,,11,26,,,60,
18/10/2022,23,,9,20,,,60,
19/10/2022,0,,9,20,,,60,
19/10/2022,1,,9,20,,,60,
19/10/2022,2,,11,13,,,60,
19/10/2022,3,,7,17,,,60,
19/10/2022,4,,7,15,,,60,
19/10/2022,5,,7,17,,,60,
19/10/2022,6,,9,17,,,60,
19/10/2022,7,,9,17,,,60,
19/10/2022,8,,9,17,,,60,
19/10/2022,9,,11,17,,,60,
19/10/2022,10,,11,24,,,60,
19/10/2022,11,,11,24,,,60,
19/10/2022,12,,11,22,,,60,
19/10/2022,13,,11,19,,,60,
19/10/2022,14,,9,15,,,60,
19/10/2022,15,,11,22,,,60,
19/10/2022,16,,11,15,,,60,
19/10/2022,17,,11,22,,,60,
19/10/2022,18,,9,24,,,60,
19/10/2022,19,,11,28,,,60,
19/10/2022,20,,11,22,,,60,
19/10/2022,21,,11,17,,,60,
19/10/2022,22,,11,19,,,60,
19/10/2022,23,,11,17,,,60,
20/10/2022,0,60,11,13,,,59,
20/10/2022,1,21,11,11,,,57,
20/10/2022,2,10,11,17,,,59,
20/10/2022,3,3,9,7,,,60,0.8
20/10/2022,4,60,7,6,,,59,
20/10/2022,5,21,99,4,,,60,
20/10/2022,6,21,32,4,,,60,
20/10/2022,7,15,99,4,,,60,
20/10/2022,8,10,20,6,,,50,
20/10/2022,9,10,11,9,,,50,0.3
20/10/2022,10,10,5,11,,,58,
20/10/2022,11,10,7,15,,,58,
20/10/2022,12,10,7,13,,,58,
20/10/2022,13,10,7,11,,,59,
20/10/2022,14,,5,9,,,60,
20/10/2022,15,,4,9,,,60,
20/10/2022,16,,34,9,,,60,
20/10/2022,17,,2,6,,,60,
20/10/2022,18,,9,9,,,60,
20/10/2022,19,,9,9,,,60,
20/10/2022,20,,11,4,,,60,
20/10/2022,21,,2,2,,,60,
20/10/2022,22,10,9,4,,,60,
20/10/2022,23,10,9,9,,,59,
21/10/2022,0,10,11,6,,,59,
21/10/2022,1,11,0,0,,,59,
21/10/2022,2,11,27,2,,,59,
21/10/2022,3,11,27,2,,,59,
21/10/2022,4,11,29,2,,,59,
21/10/2022,5,10,23,4,,,59,
21/10/2022,6,10,23,6,,,56,
21/10/2022,7,10,18,6,,,57,
21/10/2022,8,10,18,13,,,58,
21/10/2022,9,10,18,9,,,59,
21/10/2022,10,10,18,11,,,56,
21/10/2022,11,10,11,15,,,50,
21/10/2022,12,10,11,17,,,56,
21/10/2022,13,10,11,9,,,56,
21/10/2022,14,10,11,20,,,57,
21/10/2022,15,10,9,15,,,58,
21/10/2022,16,10,11,17,,,59,
21/10/2022,17,,11,28,,,60,
21/10/2022,18,,11,31,,,60,
21/10/2022,19,,11,39,,,60,
21/10/2022,20,,11,37,,,60,
21/10/2022,21,,14,30,,,60,
21/10/2022,22,,14,28,,,60,
21/10/2022,23,,14,31,,,60,
22/10/2022,0,,14,37,,,60,
22/10/2022,1,,14,22,,,60,
22/10/2022,2,91,18,20,,,58,
22/10/2022,3,21,18,22,,,60,4
22/10/2022,4,60,18,15,,,59,
22/10/2022,5,60,16,13,,,59,
22/10/2022,6,21,18,11,,,60,
22/10/2022,7,2,18,15,,,60,
22/10/2022,8,,18,15,,,60,
22/10/2022,9,51,18,17,,,50,0.7
22/10/2022,10,20,18,17,,,60,
22/10/2022,11,2,18,20,,,60,
22/10/2022,12,1,16,19,,,60,
22/10/2022,13,,20,15,,,60,
22/10/2022,14,,14,19,,,60,
22/10/2022,15,2,16,15,,,60,0
22/10/2022,16,,16,13,,,60,
22/10/2022,17,,18,11,,,60,
22/10/2022,18,,18,9,,,60,
22/10/2022,19,,16,11,,,60,
22/10/2022,20,,14,19,,,60,
22/10/2022,21,,14,15,,,60,
22/10/2022,22,,14,17,,,60,
22/10/2022,23,,14,15,,,60,
23/10/2022,0,,14,11,,,60,
23/10/2022,1,,14,9,,,60,
23/10/2022,2,,16,11,,,60,
23/10/2022,3,,18,7,,,60,
23/10/2022,4,,16,7,,,60,
23/10/2022,5,,16,9,,,60,
23/10/2022,6,,18,9,,,60,
23/10/2022,7,,18,7,,,60,
23/10/2022,8,,14,9,,,60,
23/10/2022,9,2,11,19,,,60,
23/10/2022,10,,13,15,,,60,
23/10/2022,11,,11,20,,,60,
23/10/2022,12,,11,22,,,60,
23/10/2022,13,,11,24,,,60,
23/10/2022,14,,11,26,,,60,
23/10/2022,15,,11,26,,,60,
23/10/2022,16,,11,30,,,60,
23/10/2022,17,,11,31,,,60,
23/10/2022,18,,11,30,,,60,
23/10/2022,19,,11,30,,,60,
23/10/2022,20,,11,24,,,60,
23/10/2022,21,,11,30,,,60,
23/10/2022,22,,9,30,,,60,
23/10/2022,23,,9,20,,,60,
24/10/2022,0,,7,28,,,60,
24/10/2022,1,,5,24,,,60,
24/10/2022,2,,5,19,,,60,
24/10/2022,3,,4,17,,,60,
24/10/2022,4,,5,15,,,60,
24/10/2022,5,,2,15,,,60,
24/10/2022,6,,2,17,,,60,
24/10/2022,7,,2,9,,,60,
24/10/2022,8,,2,13,,,60,
24/10/2022,9,,2,13,,,60,
24/10/2022,10,,5,13,,,60,
24/10/2022,11,,2,13,,,60,
24/10/2022,12,,5,11,,,60,
24/10/2022,13,,7,11,,,60,
24/10/2022,14,,7,9,,,60,
24/10/2022,15,,9,15,,,60,
24/10/2022,16,,11,20,,,60,
24/10/2022,17,,11,22,,,60,
24/10/2022,18,,11,24,,,60,
24/10/2022,19,,11,26,,,60,
24/10/2022,20,,11,26,,,60,
24/10/2022,21,,11,22,,,60,
24/10/2022,22,,11,19,,,60,
24/10/2022,23,10,11,17,,,59,
25/10/2022,0,10,99,2,,,59,
25/10/2022,1,,8,6,,,60,
25/10/2022,2,,99,4,,,60,
25/10/2022,3,,1,13,,,60,
25/10/2022,4,,1,15,,,60,
25/10/2022,5,,1,17,,,60,
25/10/2022,6,,36,19,,,60,
25/10/2022,7,,36,19,,,60,
25/10/2022,8,,36,13,,,60,
25/10/2022,9,,2,13,,,60,
25/10/2022,10,,2,11,,,60,
25/10/2022,11,,2,11,,,60,
25/10/2022,12,,7,9,,,60,
25/10/2022,13,,9,17,,,60,
25/10/2022,14,,9,20,,,60,
25/10/2022,15,,11,24,,,60,
25/10/2022,16,,11,28,,,60,
25/10/2022,17,,11,26,,,60,
25/10/2022,18,,11,28,,,60,
25/10/2022,19,,11,30,,,60,
25/10/2022,20,,11,26,,,60,
25/10/2022,21,,11,24,,,60,
25/10/2022,22,,11,20,,,60,
25/10/2022,23,,9,17,,,60,
26/10/2022,0,,9,19,,,60,
26/10/2022,1,,7,15,,,60,
26/10/2022,2,,9,19,,,60,
26/10/2022,3,,11,15,,,60,
26/10/2022,4,,14,15,,,60,
26/10/2022,5,,11,20,,,60,
26/10/2022,6,,9,19,,,60,
26/10/2022,7,63,9,20,,,57,
26/10/2022,8,21,5,24,,,59,
26/10/2022,9,1,2,24,,,60,5
26/10/2022,10,,36,22,,,60,
26/10/2022,11,,34,19,,,60,
26/10/2022,12,,32,22,,,60,
26/10/2022,13,50,29,15,,,59,
26/10/2022,14,20,27,17,,,60,
26/10/2022,15,2,25,15,,,60,0
26/10/2022,16,,27,9,,,60,
26/10/2022,17,,25,20,,,60,
26/10/2022,18,,23,13,,,60,
26/10/2022,19,,25,17,,,60,
26/10/2022,20,,25,11,,,60,
26/10/2022,21,,99,9,,,60,
26/10/2022,22,,27,6,,,60,
26/10/2022,23,,29,7,,,60,
27/10/2022,0,,25,11,,,60,
27/10/2022,1,,25,11,,,60,
27/10/2022,2,,27,11,,,60,
27/10/2022,3,,25,11,,,60,
27/10/2022,4,,99,11,,,60,
27/10/2022,5,,25,11,,,60,
27/10/2022,6,,27,9,,,60,
27/10/2022,7,,25,11,,,60,
27/10/2022,8,,23,13,,,60,
27/10/2022,9,,23,15,,,60,
27/10/2022,10,,23,20,,,60,
27/10/2022,11,,23,15,,,60,
27/10/2022,12,,25,17,,,60,
27/10/2022,13,,23,17,,,60,
27/10/2022,14,,25,15,,,60,
27/10/2022,15,,23,15,,,60,
27/10/2022,16,,23,17,,,60,
27/10/2022,17,,27,13,,,60,
27/10/2022,18,,27,13,,,60,
27/10/2022,19,,29,9,,,60,
27/10/2022,20,,29,4,,,60,
27/10/2022,21,,32,6,,,60,
27/10/2022,22,,32,11,,,60,
27/10/2022,23,,29,9,,,60,
28/10/2022,0,,32,11,,,60,
28/10/2022,1,,32,9,,,60,
28/10/2022,2,,32,9,,,60,
28/10/2022,3,,32,13,,,60,
28/10/2022,4,,32,9,,,60,
28/10/2022,5,,32,15,,,60,
28/10/2022,6,,32,22,,,60,
28/10/2022,7,,32,20,,,60,
28/10/2022,8,,32,19,,,60,
28/10/2022,9,,32,28,,,60,
28/10/2022,10,,34,19,,,60,
28/10/2022,11,,32,22,,,60,
28/10/2022,12,,34,20,,,60,
28/10/2022,13,,30,22,,,60,
28/10/2022,14,,29,22,,,60,
28/10/2022,15,,29,19,,,60,
28/10/2022,16,,29,13,,,60,
28/10/2022,17,,20,6,,,60,
28/10/2022,18,,9,9,,,60,
28/10/2022,19,,16,11,,,60,
28/10/2022,20,,16,13,,,60,
28/10/2022,21,,11,22,,,60,
28/10/2022,22,,11,20,,,60,
28/10/2022,23,,99,6,,,60,
29/10/2022,0,,36,6,,,60,
29/10/2022,1,,34,11,,,60,
29/10/2022,2,,32,13,,,60,
29/10/2022,3,,32,9,,,60,
29/10/2022,4,,32,4,,,60,
29/10/2022,5,,34,9,,,60,
29/10/2022,6,13,34,9,,,60,
29/10/2022,7,13,32,24,,,60,
29/10/2022,8,95,99,9,,,57,
29/10/2022,9,29,36,6,,,60,2
29/10/2022,10,1,36,7,,,60,
29/10/2022,11,,2,11,,,60,
29/10/2022,12,,2,11,,,60,
29/10/2022,13,,99,11,,,60,
29/10/2022,14,,18,15,,,60,
29/10/2022,15,,7,19,,,60,
29/10/2022,16,,9,20,,,60,
29/10/2022,17,,11,22,,,60,
29/10/2022,18,,11,22,,,60,
29/10/2022,19,,11,24,,,60,
29/10/2022,20,,11,26,,,60,
29/10/2022,21,,8,24,,,60,
29/10/2022,22,,7,24,,,60,
29/10/2022,23,,7,22,,,60,
30/10/2022,0,,7,19,,,60,
30/10/2022,1,13,5,15,,,60,
30/10/2022,2,13,9,9,,,60,
30/10/2022,3,,15,7,,,60,
30/10/2022,4,,13,15,,,60,
30/10/2022,5,,19,11,,,60,
30/10/2022,6,,20,19,,,60,
30/10/2022,7,,18,26,,,60,
30/10/2022,8,,18,22,,,60,
30/10/2022,9,60,16,17,,,59,0
30/10/2022,10,60,16,20,,,59,
30/10/2022,11,61,16,17,,,59,
30/10/2022,12,60,18,7,,,59,
30/10/2022,13,21,20,11,,,60,
30/10/2022,14,60,18,13,,,59,
30/10/2022,15,21,20,17,,,60,0.7
30/10/2022,16,2,18,20,,,60,
30/10/2022,17,,18,22,,,60,
30/10/2022,18,,18,22,,,60,
30/10/2022,19,,18,19,,,60,
30/10/2022,20,,18,15,,,60,
30/10/2022,21,,18,9,,,60,
30/10/2022,22,,18,13,,,60,
30/10/2022,23,,18,15,,,60,
31/10/2022,0,,18,15,,,60,
31/10/2022,1,,18,15,,,60,
31/10/2022,2,,18,20,,,60,
31/10/2022,3,,20,20,,,60,
31/10/2022,4,,20,22,,,60,
31/10/2022,5,,20,20,,,60,
31/10/2022,6,,20,19,,,60,
31/10/2022,7,,20,19,,,60,
31/10/2022,8,,20,17,,,60,
31/10/2022,9,,18,17,,,60,
31/10/2022,10,,18,20,,,60,
31/10/2022,11,,18,19,,,60,
31/10/2022,12,,20,17,,,60,
31/10/2022,13,,18,13,,,60,
31/10/2022,14,,20,15,,,60,
31/10/2022,15,,18,13,,,60,
31/10/2022,16,,20,11,,,60,
31/10/2022,17,,20,15,,,60,
31/10/2022,18,,20,15,,,60,
31/10/2022,19,,20,11,,,60,
31/10/2022,20,,20,13,,,60,
31/10/2022,21,,18,9,,,60,
31/10/2022,22,,18,11,,,60,
31/10/2022,23,,16,11,,,60,
1/11/2022,0,,15,6,,,60,
1/11/2022,1,,99,4,,,60,
1/11/2022,2,,99,4,,,60,
1/11/2022,3,,19,6,,,60,
1/11/2022,4,,99,4,,,60,
1/11/2022,5,,99,4,,,60,
1/11/2022,6,,99,4,,,60,
1/11/2022,7,,18,4,,,60,
1/11/2022,8,5,16,4,,,59,
1/11/2022,9,5,20,4,,,59,
1/11/2022,10,,36,11,,,60,
1/11/2022,11,,2,13,,,60,
1/11/2022,12,,7,17,,,60,
1/11/2022,13,,5,15,,,60,
1/11/2022,14,,5,15,,,60,
1/11/2022,15,,2,17,,,60,
1/11/2022,16,,5,13,,,60,
1/11/2022,17,,5,11,,,60,
1/11/2022,18,,2,11,,,60,
1/11/2022,19,,5,11,,,60,
1/11/2022,20,,7,11,,,60,
1/11/2022,21,,11,17,,,60,
1/11/2022,22,,11,17,,,60,
1/11/2022,23,,7,11,,,60,
2/11/2022,0,,4,9,,,60,
2/11/2022,1,,36,17,,,60,
2/11/2022,2,,34,17,,,60,
2/11/2022,3,,34,15,,,60,
2/11/2022,4,,34,15,,,60,
2/11/2022,5,,32,11,,,60,
2/11/2022,6,,32,11,,,60,
2/11/2022,7,,32,6,,,60,
2/11/2022,8,,29,6,,,60,
2/11/2022,9,,36,9,,,60,
2/11/2022,10,,36,9,,,60,
2/11/2022,11,,36,11,,,60,
2/11/2022,12,,1,11,,,60,
2/11/2022,13,,2,15,,,60,
2/11/2022,14,,2,13,,,60,
2/11/2022,15,,3,11,,,60,
2/11/2022,16,,2,11,,,60,
2/11/2022,17,,5,11,,,60,
2/11/2022,18,,5,9,,,60,
2/11/2022,19,,5,6,,,60,
2/11/2022,20,,2,6,,,60,
2/11/2022,21,,5,6,,,60,
2/11/2022,22,,5,6,,,60,
2/11/2022,23,,99,4,,,60,
3/11/2022,0,,5,4,,,60,
3/11/2022,1,,99,6,,,60,
3/11/2022,2,,29,6,,,60,
3/11/2022,3,,29,4,,,60,
3/11/2022,4,,99,4,,,60,
3/11/2022,5,,0,0,,,60,
3/11/2022,6,,99,2,,,60,
3/11/2022,7,5,20,4,,,59,
3/11/2022,8,5,0,0,,,59,
3/11/2022,9,,2,7,,,60,
3/11/2022,10,,5,9,,,60,
3/11/2022,11,,5,13,,,60,
3/11/2022,12,,5,13,,,60,
3/11/2022,13,,7,13,,,60,
3/11/2022,14,,9,19,,,60,
3/11/2022,15,,11,24,,,60,
3/11/2022,16,,11,26,,,60,
3/11/2022,17,,11,30,,,60,
3/11/2022,18,,11,31,,,60,
3/11/2022,19,,12,26,,,60,
3/11/2022,20,,12,30,,,60,
3/11/2022,21,,12,30,,,60,
3/11/2022,22,,12,28,,,60,
3/11/2022,23,5,11,30,,,59,
4/11/2022,0,,10,30,,,60,
4/11/2022,1,,10,26,,,60,
4/11/2022,2,,8,20,,,60,
4/11/2022,3,,7,19,,,60,
4/11/2022,4,,7,20,,,60,
4/11/2022,5,,6,19,,,60,
4/11/2022,6,5,5,17,,,59,
4/11/2022,7,5,5,17,,,59,
4/11/2022,8,5,5,17,,,59,
4/11/2022,9,5,5,15,,,59,
4/11/2022,10,,7,17,,,60,
4/11/2022,11,,7,17,,,60,
4/11/2022,12,,9,19,,,60,
4/11/2022,13,,11,22,,,60,
4/11/2022,14,,9,24,,,60,
4/11/2022,15,,9,28,,,60,
4/11/2022,16,,11,31,,,60,
4/11/2022,17,,11,31,,,60,
4/11/2022,18,,11,37,,,60,
4/11/2022,19,,11,35,,,60,
4/11/2022,20,,11,35,,,60,
4/11/2022,21,,11,31,,,60,
4/11/2022,22,,7,31,,,60,
4/11/2022,23,,7,30,,,60,
5/11/2022,0,,7,28,,,60,
5/11/2022,1,,5,30,,,60,
5/11/2022,2,,5,28,,,60,
5/11/2022,3,,5,31,,,60,
5/11/2022,4,,5,28,,,60,
5/11/2022,5,,5,26,,,60,
5/11/2022,6,,5,24,,,60,
5/11/2022,7,,5,22,,,60,
5/11/2022,8,,5,19,,,60,
5/11/2022,9,,5,19,,,60,
5/11/2022,10,,5,17,,,60,
5/11/2022,11,,5,15,,,60,
5/11/2022,12,,5,13,,,60,
5/11/2022,13,,5,13,,,60,
5/11/2022,14,,11,24,,,60,
5/11/2022,15,,11,28,,,60,
5/11/2022,16,,11,28,,,60,
5/11/2022,17,,11,35,,,60,
5/11/2022,18,,11,37,,,60,
5/11/2022,19,,11,39,,,60,
5/11/2022,20,,11,31,,,60,
5/11/2022,21,5,11,26,,,58,
5/11/2022,22,5,9,19,,,59,
5/11/2022,23,5,6,28,,,59,
6/11/2022,0,,6,33,,,60,
6/11/2022,1,,6,33,,,60,
6/11/2022,2,,5,30,,,60,
6/11/2022,3,,5,28,,,60,
6/11/2022,4,,5,22,,,60,
6/11/2022,5,,5,22,,,60,
6/11/2022,6,,5,19,,,60,
6/11/2022,7,,5,15,,,60,
6/11/2022,8,,5,20,,,60,
6/11/2022,9,,5,17,,,60,
6/11/2022,10,,7,13,,,60,
6/11/2022,11,,7,15,,,60,
6/11/2022,12,,7,17,,,60,
6/11/2022,13,,9,26,,,60,
6/11/2022,14,,11,30,,,60,
6/11/2022,15,,11,28,,,60,
6/11/2022,16,,11,33,,,60,
6/11/2022,17,,11,37,,,60,
6/11/2022,18,,11,35,,,60,
6/11/2022,19,,11,28,,,60,
6/11/2022,20,,11,26,,,60,
6/11/2022,21,,11,22,,,60,
6/11/2022,22,,7,19,,,60,
6/11/2022,23,,7,26,,,60,
7/11/2022,0,,5,30,,,60,
7/11/2022,1,,5,30,,,60,
7/11/2022,2,,5,30,,,60,
7/11/2022,3,,5,24,,,60,
7/11/2022,4,,2,19,,,60,
7/11/2022,5,,2,20,,,60,
7/11/2022,6,,2,19,,,60,
7/11/2022,7,,2,17,,,60,
7/11/2022,8,,2,15,,,60,
7/11/2022,9,,2,13,,,60,
7/11/2022,10,,5,13,,,60,
7/11/2022,11,,5,13,,,60,
7/11/2022,12,,7,15,,,60,
7/11/2022,13,,9,17,,,60,
7/11/2022,14,,9,24,,,60,
7/11/2022,15,,9,30,,,60,
7/11/2022,16,,9,30,,,60,
7/11/2022,17,,9,33,,,60,
7/11/2022,18,,11,37,,,60,
7/11/2022,19,,11,39,,,60,
7/11/2022,20,,11,33,,,60,
7/11/2022,21,,11,28,,,60,
7/11/2022,22,,7,19,,,60,
7/11/2022,23,,7,26,,,60,
8/11/2022,0,,7,30,,,60,
8/11/2022,1,,5,31,,,60,
8/11/2022,2,,2,22,,,60,
8/11/2022,3,,2,22,,,60,
8/11/2022,4,,2,20,,,60,
8/11/2022,5,,2,20,,,60,
8/11/2022,6,,2,20,,,60,
8/11/2022,7,,2,20,,,60,
8/11/2022,8,,2,17,,,60,
8/11/2022,9,,5,19,,,60,
8/11/2022,10,,5,19,,,60,
8/11/2022,11,,5,19,,,60,
8/11/2022,12,,5,19,,,60,
8/11/2022,13,,5,15,,,60,
8/11/2022,14,,7,15,,,60,
8/11/2022,15,,9,28,,,60,
8/11/2022,16,,9,28,,,60,
8/11/2022,17,,11,28,,,60,
8/11/2022,18,,11,31,,,60,
8/11/2022,19,,10,33,,,60,
8/11/2022,20,,10,31,,,60,
8/11/2022,21,5,9,20,,,58,
8/11/2022,22,5,8,13,,,59,
8/11/2022,23,5,5,15,,,59,
9/11/2022,0,5,4,19,,,58,
9/11/2022,1,5,5,20,,,59,
9/11/2022,2,,5,22,,,60,
9/11/2022,3,,2,22,,,60,
9/11/2022,4,,2,22,,,60,
9/11/2022,5,,2,15,,,60,
9/11/2022,6,,1,17,,,60,
9/11/2022,7,,36,19,,,60,
9/11/2022,8,,36,15,,,60,
9/11/2022,9,,36,19,,,60,
9/11/2022,10,,34,13,,,60,
9/11/2022,11,,2,9,,,60,
9/11/2022,12,,7,11,,,60,
9/11/2022,13,,8,13,,,60,
9/11/2022,14,,11,20,,,60,
9/11/2022,15,,11,26,,,60,
9/11/2022,16,,11,22,,,60,
9/11/2022,17,,11,26,,,60,
9/11/2022,18,,11,30,,,60,
9/11/2022,19,,11,31,,,60,
9/11/2022,20,,11,26,,,60,
9/11/2022,21,,7,15,,,60,
9/11/2022,22,,2,15,,,60,
9/11/2022,23,,5,11,,,60,
10/11/2022,0,,5,19,,,60,
10/11/2022,1,,5,20,,,60,
10/11/2022,2,,5,22,,,60,
10/11/2022,3,,5,19,,,60,
10/11/2022,4,,5,15,,,60,
10/11/2022,5,,5,17,,,60,
10/11/2022,6,,5,17,,,60,
10/11/2022,7,,2,17,,,60,
10/11/2022,8,,1,15,,,60,
10/11/2022,9,,5,11,,,60,
10/11/2022,10,,7,7,,,60,
10/11/2022,11,,5,11,,,60,
10/11/2022,12,,5,11,,,60,
10/11/2022,13,,5,9,,,60,
10/11/2022,14,,5,9,,,60,
10/11/2022,15,,7,7,,,60,
10/11/2022,16,,9,13,,,60,
10/11/2022,17,,9,19,,,60,
10/11/2022,18,,11,13,,,60,
10/11/2022,19,,11,19,,,60,
10/11/2022,20,,11,15,,,60,
10/11/2022,21,,12,15,,,60,
10/11/2022,22,,13,13,,,60,
10/11/2022,23,,13,17,,,60,
11/11/2022,0,,13,13,,,60,
11/11/2022,1,,12,15,,,60,
11/11/2022,2,5,14,9,,,58,
11/11/2022,3,,11,15,,,60,
11/11/2022,4,,8,15,,,60,
11/11/2022,5,,5,7,,,60,
11/11/2022,6,,3,9,,,60,
11/11/2022,7,,5,7,,,60,
11/11/2022,8,,7,7,,,60,
11/11/2022,9,,2,9,,,60,
11/11/2022,10,,2,9,,,60,
11/11/2022,11,,9,15,,,60,
11/11/2022,12,,9,19,,,60,
11/11/2022,13,,11,22,,,60,
11/11/2022,14,,9,20,,,60,
11/11/2022,15,,9,22,,,60,
11/11/2022,16,,9,24,,,60,
11/11/2022,17,,11,24,,,60,
11/11/2022,18,,11,24,,,60,
11/11/2022,19,,11,24,,,60,
11/11/2022,20,,11,24,,,60,
11/11/2022,21,,11,26,,,60,
11/11/2022,22,,11,22,,,60,
11/11/2022,23,,11,15,,,60,
12/11/2022,0,,11,13,,,60,
12/11/2022,1,,11,7,,,60,
12/11/2022,2,,7,13,,,60,
12/11/2022,3,,2,9,,,60,
12/11/2022,4,,2,13,,,60,
12/11/2022,5,,2,13,,,60,
12/11/2022,6,,2,13,,,60,
12/11/2022,7,,2,13,,,60,
12/11/2022,8,,36,15,,,60,
12/11/2022,9,,99,7,,,60,
12/11/2022,10,,29,9,,,60,
12/11/2022,11,,99,7,,,60,
12/11/2022,12,,18,6,,,60,
12/11/2022,13,,2,13,,,60,
12/11/2022,14,,5,13,,,60,
12/11/2022,15,,9,17,,,60,
12/11/2022,16,,7,13,,,60,
12/11/2022,17,,9,13,,,60,
12/11/2022,18,,11,19,,,60,
12/11/2022,19,,11,19,,,60,
12/11/2022,20,,11,19,,,60,
12/11/2022,21,,11,24,,,60,
12/11/2022,22,,11,19,,,60,
12/11/2022,23,,13,20,,,60,
13/11/2022,0,,13,19,,,60,
13/11/2022,1,,14,11,,,60,
13/11/2022,2,,16,11,,,60,
13/11/2022,3,,11,15,,,60,
13/11/2022,4,,11,19,,,60,
13/11/2022,5,,11,19,,,60,
13/11/2022,6,,9,22,,,60,
13/11/2022,7,,11,20,,,60,
13/11/2022,8,,9,19,,,60,
13/11/2022,9,,9,19,,,60,
13/11/2022,10,,11,22,,,60,
13/11/2022,11,,9,22,,,60,
13/11/2022,12,,11,26,,,60,
13/11/2022,13,,11,24,,,60,
13/11/2022,14,,9,20,,,60,
13/11/2022,15,,9,13,,,60,
13/11/2022,16,,11,9,,,60,
13/11/2022,17,60,7,13,,,59,
13/11/2022,18,60,11,22,,,59,
13/11/2022,19,60,11,22,,,58,
13/11/2022,20,91,9,17,,,56,
13/11/2022,21,62,23,6,,,40,12
13/11/2022,22,62,23,6,,,40,
13/11/2022,23,60,23,9,,,58,
14/11/2022,0,60,23,9,,,58,
14/11/2022,1,21,21,11,,,60,
14/11/2022,2,2,21,13,,,60,
14/11/2022,3,2,22,15,,,60,15
14/11/2022,4,,23,15,,,60,
14/11/2022,5,50,23,15,,,59,
14/11/2022,6,50,23,17,,,59,
14/11/2022,7,51,23,13,,,57,
14/11/2022,8,20,23,15,,,60,
14/11/2022,9,50,23,13,,,59,0.1
14/11/2022,10,20,23,15,,,60,
14/11/2022,11,2,23,15,,,60,
14/11/2022,12,2,23,15,,,60,
14/11/2022,13,,23,15,,,60,
14/11/2022,14,,23,15,,,60,
14/11/2022,15,3,23,15,,,60,0
14/11/2022,16,,20,13,,,60,
14/11/2022,17,,20,13,,,60,
14/11/2022,18,,20,11,,,60,
14/11/2022,19,,20,11,,,60,
14/11/2022,20,,23,7,,,60,
14/11/2022,21,,23,9,,,60,
14/11/2022,22,,23,7,,,60,
14/11/2022,23,,25,9,,,60,
15/11/2022,0,,25,6,,,60,
15/11/2022,1,,27,6,,,60,
15/11/2022,2,,25,7,,,60,
15/11/2022,3,,27,6,,,60,
15/11/2022,4,,27,6,,,60,
15/11/2022,5,,27,6,,,60,
15/11/2022,6,,27,9,,,60,
15/11/2022,7,,25,13,,,60,
15/11/2022,8,,27,9,,,60,
15/11/2022,9,,23,9,,,60,
15/11/2022,10,,23,13,,,60,
15/11/2022,11,,23,9,,,60,
15/11/2022,12,,23,13,,,60,
15/11/2022,13,,23,15,,,60,
15/11/2022,14,,23,13,,,60,
15/11/2022,15,,23,15,,,60,
15/11/2022,16,,23,13,,,60,
15/11/2022,17,,23,13,,,60,
15/11/2022,18,,23,13,,,60,
15/11/2022,19,,24,7,,,60,
15/11/2022,20,,20,9,,,60,
15/11/2022,21,,22,6,,,60,
15/11/2022,22,,99,2,,,60,
15/11/2022,23,,99,2,,,60,
16/11/2022,0,,99,2,,,60,
16/11/2022,1,5,99,4,,,58,
16/11/2022,2,5,99,2,,,58,
16/11/2022,3,5,99,2,,,59,
16/11/2022,4,,99,4,,,60,
16/11/2022,5,,99,4,,,60,
16/11/2022,6,,32,9,,,60,
16/11/2022,7,,34,4,,,60,
16/11/2022,8,,36,9,,,60,
16/11/2022,9,,36,9,,,60,
16/11/2022,10,,36,7,,,60,
16/11/2022,11,,36,9,,,60,
16/11/2022,12,,2,9,,,60,
16/11/2022,13,,2,11,,,60,
16/11/2022,14,,5,11,,,60,
16/11/2022,15,,5,9,,,60,
16/11/2022,16,,5,9,,,60,
16/11/2022,17,,5,9,,,60,
16/11/2022,18,,99,6,,,60,
16/11/2022,19,,7,7,,,60,
16/11/2022,20,,11,13,,,60,
16/11/2022,21,,11,13,,,60,
16/11/2022,22,,7,9,,,60,
16/11/2022,23,,99,4,,,60,
17/11/2022,0,,7,6,,,60,
17/11/2022,1,,99,4,,,60,
17/11/2022,2,,0,0,,,60,
17/11/2022,3,,14,11,,,60,
17/11/2022,4,,11,17,,,60,
17/11/2022,5,,11,20,,,60,
17/11/2022,6,,14,15,,,60,
17/11/2022,7,,16,15,,,60,
17/11/2022,8,,13,17,,,60,
17/11/2022,9,,11,20,,,60,
17/11/2022,10,,9,15,,,60,
